idx,headline,summary,labels
3839,"instead of launching a missile, north korea throws a parti",kim jong-un honored his nuclear scientists for their recent test explosion as the world waited for an intercontinental missile test seen as inevitable.,1
3840,insurers come out swinging against new republican health care bil,"the health insurance industry, which has been cautious about previous bills to repeal the affordable care act, came out sharply against the latest version.",5
3841,intel antitrust case in europe to be re-examin,the court’s decision bodes well for technology giants like google and qualcomm as they face their own competition investigations in the european union.,5
3842,intel faces scrutiny as questions swirl over chip secur,"intel and its chief executive, brian krzanich, are in the hot seat over meltdown and spectre, two chip security issues that were disclosed last week.",5
3843,intelligence agencies say north korean missile could reach u.s. in a year,the estimate significantly shortens the time that analysts believed it would take the regime to develop a weapon capable of reaching the continental united states.,1
3844,interior department to overhaul obama’s sage grouse protection plan,the agency will consider allowing grazing and mineral leasing within the protected western habitat of the greater sage grouse.,0
3845,"internet users in china expect to be tracked. now, they want privacy.",chinese are demanding better protections even as the government and tech giants like alibaba and tencent gather ever more data.,5
3846,"introducing our newsletter, climate fwd:","each week, we’ll discuss ideas, trends and news that help make sense of our warming planet — and what humanity plans to do about it.",5
3847,inventor says journalist died on his submarine and he buried her at sea,"peter madsen of denmark has been charged with the involuntary manslaughter of kim wall, a swedish reporter.",7
3848,investigate an accused ally? new york senate’s republican leader says no,"an accusation against jeffrey d. klein, a powerful senator, marks albany’s biggest sexual harassment scandal in years. but despite anger, there are few options to investigate.",3
3849,"investigations intensifying, israel imagines life after netanyahu","as an ex-aide turns state’s witness, israelis across the spectrum are trying on the idea of the curtain coming down on mr. netanyahu’s career.",5
3850,investigations of manafort in new york are beyond trump’s power to pardon,"indicted on federal charges, mr. trump’s former campaign chairman is also under investigation in new york for his real estate and business activities.",5
3851,investors worldwide size up palace intrigue in oil-rich kingdom,the arrests of four saudi ministers and 11 princes could be the power play of a reformer. or they have the potential for great political tumult.,5
3852,iowa’s swing to republicans is a matter of (lacking a) degre,iowa’s status as a swing state in presidential elections may be in doubt. one key reason: its economy cannot support enough college graduates. that’s bad news for democrats.,0
3853,iran bans english in primary schools to block ‘cultural invasion’,"""in primary education, the groundwork for the iranian culture of the students is laid,” one official said.",7
3854,iran bans two soccer stars for playing against isra,"masoud shojaei, the national team captain, and ehsan haji safi, a key member of iran’s world cup-bound team, played with their club team in greece against an israeli team.",3
3855,"iran building weapons factories in lebanon and syria, israel say",prime minister benjamin netanyahu told the u.n. chief that the sites will make “precision guided missiles” for hezbollah to use against israel.,1
3856,iran hints at rift with atomic agency if u.s. quits nuclear d,"ali akbar salehi, head of iran’s atomic energy organization, said iran might rethink its cooperation with the international atomic energy agency.",5
3857,"iran is smuggling increasingly potent weapons into yemen, u.s. admiral say",the outgoing top navy admiral in the middle east said that iran is helping worsen the conflict in yemen by giving rebels more precise missiles to rife deeper into saudi arabia.,1
