idx,headline,summary,labels
4481,"Logan Paul, YouTube Star, Apologizes for Video Showing Dead Body","Mr. Paul, 22, posted a video that showed a body hanging from a tree in a Japanese forest that is known as a destination for suicide victims.",7
4482,London Adds Charge for Older Diesel Vehicles to Fight Pollution,"It will now cost almost $30 to drive such cars in the center of the British capital, as the mayor cites “a health crisis” caused by poor-quality air.",5
4483,London Police Detain Driver Whose Car Strikes Pedestrians Near Natural History Museum,The Metropolitan Police said “a number of pedestrians” were injured in the South Kensington neighborhood.,7
4484,London Police Reopen Investigation Into 1987 Killing of Palestinian Cartoonist,"Naji al-Ali, the creator of the character Handala, a refugee child who became a symbol of the Palestinian cause, was gunned down outside a newspaper office.",5
4485,London Tours Meant to Surprise and Entertain,"From a Mini Cooper ride around town to a street art survey, new ways to see a classic city.",5
4486,London Zoo Fire Kills Aardvark; 4 Meerkats Are Missing,"A 9-year-old aardvark named Misha died in the blaze, which engulfed a cafe and gift shop before 72 firefighters brought it under control on Saturday.",7
4487,London and Uber? It’s Complicated,There is a general feeling in the air that regulators should stand up to businesses that just ignore any rules they don’t like.,5
4489,London-Based Burger & Lobster Opens 2nd Manhattan Outpost,"Mayahuel and Mr. Donahue’s close, Japanese chefs plant flags in Midtown East, and other restaurant news.",8
4490,London’s New Subway Symbolized the Future. Then Came Brexit.,"Crossrail is a megaproject meant to bind London together. But in the wake of Britain’s vote to leave the European Union, it may signal the end of an ambitious era.",5
4491,London’s Uber Ban Raises Questions on Race and Immigration,The ride-hailing service disrupted both transportation and politics in the British capital. The decision to cancel its license is roiling the city.,5
4492,"Long Before Video, Japanese Fought Suicide in the ‘Sea of Trees’","The notorious Aokigahara Forest looms large for Japan, with its high national suicide rate, though patrols and other steps are helping lower the toll.",5
4493,Long Delays Cloud Police Department Disciplinary Trials,Data obtained by The Times shows how long it takes for the Police Department to decide on a case after an officer is found to have used excessive force.,1
4494,Long Island Football Player Dies After Being Hit by 400-Pound Log,A 16-year-old participating in a summer training camp was hoisting a large log overhead with four other boys when the log fell.,7
4495,Long Island Town Opens Arms to All Unwanted Columbus Statues,Leader says Massapequa will be a refuge for monuments to the historical figure maligned by revisionist history and “political correctness gone awry.”,7
4496,"Long a Refuge for the Elderly, Florida is Now a Place of Danger","In a state where one in five residents is over 65, caring for older residents is one of the main challenges in planning for Hurricane Irma as it heads toward Florida.",5
4497,"Lonnie Nemiroff, Matthew Fox","Lonnie Nemiroff, a social worker, and Matthew Fox, a lawyer, who met in first grade, were married Nov. 4 at Glen Oaks Club in Old Westbury, N.Y.",2
4498,Lonzo Ball Gets a Chorus of Boos as Lakers Fall to Knicks,"In his first trip to Madison Square Garden as a Laker, Ball had a respectable night, but the Knicks edged out a win in overtime.",8
4499,Look Who’s Still Talking the Most in Movies: White Men,"A study found that portrayals of women and minorities reinforce stereotypes, and female characters tend to be less central to movie plots.",5
4500,Looking at Blue-Collar Factory Jobs in the Rearview Mirror,"The road ahead for workers in Indianapolis won’t be easy, but our reporter has reasons for hope after her ninth trip there this year.",8
4501,Looking at Picasso Through a Cook’s Eyes,A novel exploring a troubled time in the artist’s life is up for discussion at the 92nd Street Y.,5
4502,Looking for Buddhist Wisdom in ‘The Princess Bride’,"In a new book, Ethan Nichtern divines lessons about love, family and Buddhism from the cult classic. Just don’t expect Inigo Montoya to find enlightenment.",8
4503,Looking for Surprises in Senegal,"On his first visit to Senegal, Jake Michaels was inspired by the “curated” looks of many of his subjects. As he took portraits on streets, in cafes and at beachside nightclubs, he sought to make the people shine, while also spotlighting the action in the background.",5
4504,Looking for a Fixer-Upper in Park Slope,"A couple — one of whom is an architect — searches for a place to renovate, preferably a property they can make into a two-family for rental income.",5
4505,Looking for a London Vacation Rental? We Tried the Plum Guide,"Four levels, three bedrooms, chic neighborhood, close to the subway, one plumbing problem (fixed). The verdict: positive.",5
4506,Looking for the ‘Bad Mother?’ She’s Still Here,"In one of the most provocative Modern Love columns, Ayelet Waldman dared tease out the nuances of romantic versus maternal love. Then Oprah got involved.",5
4507,"Looming War Games Alarm North Korea, but May Be a Bargaining Chip","Joint military exercises between the United States and South Korea, which are set to begin Monday, could provide an opening for efforts to reduce tensions over the North’s nuclear program.",5
4508,"Los Angeles Fire Started in Homeless Encampment, Officials Say","A cooking fire ignited a blaze that burned more than 400 acres and destroyed six homes in the Bel-Air neighborhood, according to investigators.",7
4509,Los Angeles Is a Great American Sports Town,"The Dodgers lost, but there are suddenly many other Tinseltown teams to root for.",8
4510,Los Angeles Police Investigate Rape Claim Against Weinstein,"The latest allegation against the former movie mogul was made by an Italian actress and model, who told police that the attack occurred in 2013.",3
4511,Los Angeles Traffic Woes: Here Are the Roads Closed by the Fires,"The 101 freeway reopened this morning, but many roads remain off limits because of the wildfires across the region.",1
4513,Losing Homes in Manhattan Fire Was Just the Start of Their Ordeal,"Thirty-six families were left homeless after a fire in Hamilton Heights. Now, they are struggling to replace documents and find affordable apartments.",7
4514,Losing an Auction Resulted in a Win,He left the event without the ice cream party he had bid on but with her phone number.,2
4515,Losing an Heirloom as a Family Tradition,"My father drew comfort not from booze or sports, but from twisting this splendid band. It was a 24-karat fidget spinner.",5
4516,Lost in New York at Public Kitchen,"At Jean-Georges Vongerichten’s new restaurant on the Lower East Side, the menu is supposed to be inspired by the whole city.",5
4517,"Lots of Healthy Options, but Don’t Forget Dessert!","New cookbooks to make you feel good, along with books of cakes and cookies to make you feel happy. And, for the brave, recipes for not-so-awful offal.",5
4518,"Louis C.K. Crossed a Line Into Sexual Misconduct, 5 Women Say","As the powerful comedian found success by talking about his hang-ups, he was also asking female comics and co-workers to watch him masturbate.",7
4519,Louis C.K. Movie and Netflix Special Canceled After Sexual Misconduct Allegations,"The distributor of the film, “I Love You, Daddy,” said that it would cancel its release. The announcement came a day after a report alleging Louis C.K. had engaged in sexual misconduct.",7
4520,Louis C.K. Responds to Accusations: ‘These Stories Are True’,The comedian released a statement in response to five women who said they had upsetting experiences with him involving sexual misconduct.,5
4521,Louis C.K. and Hollywood’s Canon of Creeps,"In his new film “I Love You, Daddy,” the comic surveys male pathologies, nods at Woody Allen and reaffirms cinema’s long history of exploiting women.",3
4522,Louis C.K.’s Former Manager Apologizes for Not Confronting the Comedian,"Dave Becky says he is “deeply sorry” he didn’t listen to women who accused his client of sexual misconduct. “What I did was wrong,” he adds.",7
4523,Louise Bourgeois: Imagination Unfolds in All Dimensions,"The Museum of Modern Art’s superb survey links paintings, sculptures and spiders — and gives the artist’s printmaking new prominence.",5
4524,"Louise Linton’s Couture Draws Ire on Instagram, and She Lashes Back","Louise Linton, the labels-loving wife of Steven Mnuchin, replied condescendingly to an Instagram poster about her lifestyle and belittled the woman for having less money than she does.",3
4525,Louisiana’s Big Step on Justice Reform,The nation’s leading jailer just passed a historic package of laws based on evidence rather than emotion.,4
4526,Louvre Abu Dhabi Will (Finally) Open in November,"After significant delays, the Jean Nouvel-designed museum in the United Arab Emirates is finally scheduled to open.",5
4527,"Louvre Abu Dhabi, an Arabic-Galactic Wonder, Revises Art History",The museum’s style — integrating charismatic objects from all over the map — is sensational. Almost enough to make you forget certain grim realities.,5
